source_class,file,record_index,targets,special_types,date,city,neighborhood,address,street,rooms,area_sqm,outdoor_area_sqm,floor,total_floors,property_type,deal_type,price,price_per_sqm,parking,storage,description,raw_preview
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,159,small_area_45_80,,2026-06-05,אשקלון,נאות אשקלון,אריה 16,,3.0,76.0,,,5.0,דירה בבית קומות,,,13684.0,,,,"{""dedupeKey"": ""1296-43-13:2026-06-05:1040000"", ""dealDate"": ""2026-06-05"", ""dealAmount"": ""1040000"", ""pricePerSqm"": ""13684"", ""address"": ""אריה 16"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""נאות אשקלון"", ""rooms"": ""3"", ""buildingFloors"": ""5"", ""area"": ""76"", ""yearBuilt"": ""1990"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1296"", ""helka"": ""43"", ""tatHelka"": ""13"", ""parcelNum"": ""1296-43-13"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,161,small_area_45_80,,2026-06-04,אשקלון,,,,3.0,77.0,,,,דירה בבית קומות,,,23987.0,,,,"{""dedupeKey"": ""370-42-31:2026-06-04:1846980"", ""dealDate"": ""2026-06-04"", ""dealAmount"": ""1846980"", ""pricePerSqm"": ""23987"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""area"": ""77"", ""yearBuilt"": ""2027"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""370"", ""helka"": ""42"", ""tatHelka"": ""31"", ""parcelNum"": ""370-42-31"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,163,small_area_45_80,,2026-06-03,אשקלון,מתחם מ-7,דוריף 31,,3.0,77.0,,,,,True,,23896.0,,,,"{""dedupeKey"": ""370-48-73:2026-06-03:1840000"", ""dealDate"": ""2026-06-03"", ""dealAmount"": ""1840000"", ""pricePerSqm"": ""23896"", ""address"": ""דוריף 31"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""floor"": ""שמינית"", ""area"": ""77"", ""isFirstHand"": ""True"", ""gush"": ""370"", ""helka"": ""48"", ""tatHelka"": ""73"", ""parcelNum"": ""370-48-73"", ""assetId"": ""4078121"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,164,small_area_45_80,,2026-06-03,אשקלון,,,,3.0,77.0,,,,דירה בבית קומות,,,11702.0,,,,"{""dedupeKey"": ""1197-82-20:2026-06-03:901077"", ""dealDate"": ""2026-06-03"", ""dealAmount"": ""901077"", ""pricePerSqm"": ""11702"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""area"": ""77"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""82"", ""tatHelka"": ""20"", ""parcelNum"": ""1197-82-20"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,166,small_area_45_80,,2026-06-03,אשקלון,כוכב הצפון,רבי מאיר 6,,3.0,63.2,,,6.0,דירה בבית קומות,,,17857.0,,,,"{""dedupeKey"": ""1201-140-7:2026-06-03:1125000"", ""dealDate"": ""2026-06-03"", ""dealAmount"": ""1125000"", ""pricePerSqm"": ""17857"", ""address"": ""רבי מאיר 6"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""כוכב הצפון"", ""rooms"": ""3"", ""floor"": ""ראשונה"", ""buildingFloors"": ""6"", ""area"": ""63.2"", ""yearBuilt"": ""1995"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1201"", ""helka"": ""140"", ""tatHelka"": ""7"", ""parcelNum"": ""1201-140-7"", ""assetId"": ""11352463740"", ""prevDeals"": ""[{\""dealDate\"": \""2017-11-05\"", \""dealAmount\"": 900000}]"", ""trend"": ""{\""ratePct\"": 2.6, \""years\"": 8.6}""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,170,small_area_45_80,,2026-06-02,אשקלון,גבעת ציון,חזון עובדיה 51,,3.0,79.0,,,,דירה בבית קומות,,,19324.0,,,,"{""dedupeKey"": ""1475-58-0:2026-06-02:1526577"", ""dealDate"": ""2026-06-02"", ""dealAmount"": ""1526577"", ""pricePerSqm"": ""19324"", ""address"": ""חזון עובדיה 51"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""גבעת ציון"", ""rooms"": ""3"", ""area"": ""79"", ""yearBuilt"": ""2024"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1475"", ""helka"": ""58"", ""parcelNum"": ""1475-58-0"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,171,small_area_45_80,,2026-06-02,אשקלון,נאות אשקלון,איילה 15,,3.0,70.56,,,6.0,דירה בבית קומות,,,14314.0,,,,"{""dedupeKey"": ""1296-15-55:2026-06-02:1010000"", ""dealDate"": ""2026-06-02"", ""dealAmount"": ""1010000"", ""pricePerSqm"": ""14314"", ""address"": ""איילה 15"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""נאות אשקלון"", ""rooms"": ""3"", ""floor"": ""רביעית"", ""buildingFloors"": ""6"", ""area"": ""70.56"", ""yearBuilt"": ""1992"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1296"", ""helka"": ""15"", ""tatHelka"": ""55"", ""parcelNum"": ""1296-15-55"", ""assetId"": ""50013583"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,172,small_area_45_80,,2026-06-01,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 7,,3.0,75.0,,,8.0,דירה בבית קומות,,,21267.0,,,,"{""dedupeKey"": ""1197-87-74:2026-06-01:1595000"", ""dealDate"": ""2026-06-01"", ""dealAmount"": ""1595000"", ""pricePerSqm"": ""21267"", ""address"": ""הרב יוסף שרביט 7"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""ראשונה"", ""buildingFloors"": ""8"", ""area"": ""75"", ""yearBuilt"": ""2024"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""87"", ""tatHelka"": ""74"", ""parcelNum"": ""1197-87-74"", ""assetId"": ""11352332250"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,177,small_area_45_80,,2026-06-01,אשקלון,ז'בוטינסקי,גדוד הפורצים 4,,3.0,58.0,,,,דירה בבית קומות,,,17241.0,,,,"{""dedupeKey"": ""1998-23-10:2026-06-01:1000000"", ""dealDate"": ""2026-06-01"", ""dealAmount"": ""1000000"", ""pricePerSqm"": ""17241"", ""address"": ""גדוד הפורצים 4"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""ז'בוטינסקי"", ""rooms"": ""3"", ""area"": ""58"", ""yearBuilt"": ""1980"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1998"", ""helka"": ""23"", ""tatHelka"": ""10"", ""parcelNum"": ""1998-23-10"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,179,small_area_45_80,,2026-06-01,אשקלון,גבעת ציון,עמק יזרעאל 99,,3.0,79.0,,,8.0,,True,,19241.0,,,,"{""dedupeKey"": ""1475-6-1:2026-06-01:1520000"", ""dealDate"": ""2026-06-01"", ""dealAmount"": ""1520000"", ""pricePerSqm"": ""19241"", ""address"": ""עמק יזרעאל 99"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""גבעת ציון"", ""rooms"": ""3"", ""floor"": ""שישית"", ""buildingFloors"": ""8"", ""area"": ""79"", ""isFirstHand"": ""True"", ""gush"": ""1475"", ""helka"": ""6"", ""tatHelka"": ""1"", ""parcelNum"": ""1475-6-1"", ""assetId"": ""11352540473"", ""scrapedAt"": ""2026-09-05T16:18:44.169Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,183,small_area_45_80,,2026-05-31,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 7,,3.0,75.0,,,8.0,,True,,21267.0,,,,"{""dedupeKey"": ""1197-87-75:2026-05-31:1595000"", ""dealDate"": ""2026-05-31"", ""dealAmount"": ""1595000"", ""pricePerSqm"": ""21267"", ""address"": ""הרב יוסף שרביט 7"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""ראשונה"", ""buildingFloors"": ""8"", ""area"": ""75"", ""isFirstHand"": ""True"", ""gush"": ""1197"", ""helka"": ""87"", ""tatHelka"": ""75"", ""parcelNum"": ""1197-87-75"", ""assetId"": ""4971600"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,184,small_area_45_80,,2026-05-31,אשקלון,אפרידר,בר כוכבא 39,,3.0,69.0,,,5.0,דירה בבית קומות,,,17391.0,,,,"{""dedupeKey"": ""2871-99-24:2026-05-31:1200000"", ""dealDate"": ""2026-05-31"", ""dealAmount"": ""1200000"", ""pricePerSqm"": ""17391"", ""address"": ""בר כוכבא 39"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אפרידר"", ""rooms"": ""3"", ""floor"": ""ראשונה"", ""buildingFloors"": ""5"", ""area"": ""69"", ""yearBuilt"": ""1970"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""2871"", ""helka"": ""99"", ""tatHelka"": ""24"", ""parcelNum"": ""2871-99-24"", ""assetId"": ""50086900"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,185,small_area_45_80,,2026-05-31,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 5,,3.0,80.0,,,,דירה בבית קומות,,,11781.0,,,,"{""dedupeKey"": ""1197-93-28:2026-05-31:942459"", ""dealDate"": ""2026-05-31"", ""dealAmount"": ""942459"", ""pricePerSqm"": ""11781"", ""address"": ""הרב יוסף שרביט 5"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""area"": ""80"", ""yearBuilt"": ""2030"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""93"", ""tatHelka"": ""28"", ""parcelNum"": ""1197-93-28"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,188,small_area_45_80,,2026-05-30,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 5,,3.0,80.0,,,,,True,,11781.0,,,,"{""dedupeKey"": ""1197-93-32:2026-05-30:942459"", ""dealDate"": ""2026-05-30"", ""dealAmount"": ""942459"", ""pricePerSqm"": ""11781"", ""address"": ""הרב יוסף שרביט 5"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""שישית"", ""area"": ""80"", ""isFirstHand"": ""True"", ""gush"": ""1197"", ""helka"": ""93"", ""tatHelka"": ""32"", ""parcelNum"": ""1197-93-32"", ""assetId"": ""4086155"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,189,small_area_45_80,,2026-05-29,אשקלון,,שפיה 17,,3.0,75.0,,,4.0,דירה בבית קומות,,,20000.0,,,,"{""dedupeKey"": ""369-67-8:2026-05-29:1500000"", ""dealDate"": ""2026-05-29"", ""dealAmount"": ""1500000"", ""pricePerSqm"": ""20000"", ""address"": ""שפיה 17"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""floor"": ""רביעית"", ""buildingFloors"": ""4"", ""area"": ""75"", ""yearBuilt"": ""2024"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""369"", ""helka"": ""67"", ""tatHelka"": ""8"", ""parcelNum"": ""369-67-8"", ""assetId"": ""4921612"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,191,small_area_45_80,,2026-05-28,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,78.0,,,,דירה בבית קומות,,,21038.0,,,,"{""dedupeKey"": ""1196-79-123:2026-05-28:1641000"", ""dealDate"": ""2026-05-28"", ""dealAmount"": ""1641000"", ""pricePerSqm"": ""21038"", ""address"": ""ניר עוז 14"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""חמישית"", ""area"": ""78"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1196"", ""helka"": ""79"", ""tatHelka"": ""123"", ""parcelNum"": ""1196-79-123"", ""assetId"": ""11352074580"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,192,small_area_45_80,,2026-05-28,אשקלון,נאות אשקלון,איילה 31,,3.0,78.0,,,,דירה בבית קומות,,,13718.0,,,,"{""dedupeKey"": ""1296-7-31:2026-05-28:1070000"", ""dealDate"": ""2026-05-28"", ""dealAmount"": ""1070000"", ""pricePerSqm"": ""13718"", ""address"": ""איילה 31"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""נאות אשקלון"", ""rooms"": ""3"", ""area"": ""78"", ""yearBuilt"": ""1993"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1296"", ""helka"": ""7"", ""tatHelka"": ""31"", ""parcelNum"": ""1296-7-31"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,193,small_area_45_80,,2026-05-28,אשקלון,אפרידר,הסנה 7,,3.0,66.7,,,3.0,דירה בבית קומות,,,17991.0,,,,"{""dedupeKey"": ""1942-94-8:2026-05-28:1200000"", ""dealDate"": ""2026-05-28"", ""dealAmount"": ""1200000"", ""pricePerSqm"": ""17991"", ""address"": ""הסנה 7"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אפרידר"", ""rooms"": ""3"", ""floor"": ""שניה"", ""buildingFloors"": ""3"", ""area"": ""66.7"", ""yearBuilt"": ""1970"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1942"", ""helka"": ""94"", ""tatHelka"": ""8"", ""parcelNum"": ""1942-94-8"", ""assetId"": ""50050957"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,201,small_area_45_80,,2026-05-27,אשקלון,אפרידר,בר כוכבא 33,,3.0,69.0,,,5.0,דירה בבית קומות,,,17391.0,,,,"{""dedupeKey"": ""2871-98-13:2026-05-27:1200000"", ""dealDate"": ""2026-05-27"", ""dealAmount"": ""1200000"", ""pricePerSqm"": ""17391"", ""address"": ""בר כוכבא 33"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אפרידר"", ""rooms"": ""3"", ""floor"": ""רביעית"", ""buildingFloors"": ""5"", ""area"": ""69"", ""yearBuilt"": ""1970"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""2871"", ""helka"": ""98"", ""tatHelka"": ""13"", ""parcelNum"": ""2871-98-13"", ""assetId"": ""11351501460"", ""prevDeals"": ""[{\""dealDate\"": \""2022-03-09\"", \""dealAmount\"": 1120000}, {\""dealDate\"": \""2000-09-14\"", \""dealAmount\"": 310000}]"", ""trend"": ""{\""ratePct\"": 1.6, \""years\"": 4.2}""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,205,small_area_45_80,,2026-05-27,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,78.0,,,,,True,,11421.0,,,,"{""dedupeKey"": ""1196-79-120:2026-05-27:890828"", ""dealDate"": ""2026-05-27"", ""dealAmount"": ""890828"", ""pricePerSqm"": ""11421"", ""address"": ""ניר עוז 14"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""חמישית"", ""area"": ""78"", ""isFirstHand"": ""True"", ""gush"": ""1196"", ""helka"": ""79"", ""tatHelka"": ""120"", ""parcelNum"": ""1196-79-120"", ""assetId"": ""11352529642"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,206,small_area_45_80,,2026-05-27,אשקלון,גני ברנע,מונטיפיורי 18,,3.0,59.0,,,4.0,דירה בבית קומות,,,18644.0,,,,"{""dedupeKey"": ""2878-4-20:2026-05-27:1100000"", ""dealDate"": ""2026-05-27"", ""dealAmount"": ""1100000"", ""pricePerSqm"": ""18644"", ""address"": ""מונטיפיורי 18"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""גני ברנע"", ""rooms"": ""3"", ""buildingFloors"": ""4"", ""area"": ""59"", ""yearBuilt"": ""1970"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""2878"", ""helka"": ""4"", ""tatHelka"": ""20"", ""parcelNum"": ""2878-4-20"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,207,small_area_45_80,,2026-05-27,אשקלון,נוה דקלים,עשרת השבטים 8,,3.0,66.67,,,,דירה בבית קומות,,,17121.0,,,,"{""dedupeKey"": ""3050-45-167:2026-05-27:1130000"", ""dealDate"": ""2026-05-27"", ""dealAmount"": ""1130000"", ""pricePerSqm"": ""17121"", ""address"": ""עשרת השבטים 8"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""נוה דקלים"", ""rooms"": ""3"", ""floor"": ""רביעית"", ""area"": ""66.67"", ""yearBuilt"": ""2000"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""3050"", ""helka"": ""45"", ""tatHelka"": ""167"", ""parcelNum"": ""3050-45-167"", ""assetId"": ""50099658"", ""prevDeals"": ""[{\""dealDate\"": \""2008-07-13\"", \""dealAmount\"": 422000}]"", ""trend"": ""{\""ratePct\"": 5.7, \""years\"": 17.9}"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,215,small_area_45_80,,2026-05-26,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 5,,3.0,80.0,,,,דירה בבית קומות,,,11584.0,,,,"{""dedupeKey"": ""1197-93-33:2026-05-26:926695"", ""dealDate"": ""2026-05-26"", ""dealAmount"": ""926695"", ""pricePerSqm"": ""11584"", ""address"": ""הרב יוסף שרביט 5"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""area"": ""80"", ""yearBuilt"": ""2030"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""93"", ""tatHelka"": ""33"", ""parcelNum"": ""1197-93-33"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,216,small_area_45_80,,2026-05-26,אשקלון,,שפיה 15,,3.0,75.0,,,3.0,דירה בבית קומות,,,20267.0,,,,"{""dedupeKey"": ""369-66-7:2026-05-26:1520000"", ""dealDate"": ""2026-05-26"", ""dealAmount"": ""1520000"", ""pricePerSqm"": ""20267"", ""address"": ""שפיה 15"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""floor"": ""חמישית"", ""buildingFloors"": ""3"", ""area"": ""75"", ""yearBuilt"": ""2024"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""369"", ""helka"": ""66"", ""tatHelka"": ""7"", ""parcelNum"": ""369-66-7"", ""assetId"": ""4922112"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,229,small_area_45_80,,2026-05-26,אשקלון,אזור תעשיה צפוני,,,3.0,77.0,,,,דירה בבית קומות,,,11584.0,,,,"{""dedupeKey"": ""1197-82-56:2026-05-26:892000"", ""dealDate"": ""2026-05-26"", ""dealAmount"": ""892000"", ""pricePerSqm"": ""11584"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""רביעית"", ""area"": ""77"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""82"", ""tatHelka"": ""56"", ""parcelNum"": ""1197-82-56"", ""assetId"": ""11351592000"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,234,small_area_45_80,,2026-05-25,אשקלון,אזור תעשיה צפוני,,,3.0,78.0,,,,דירה בבית קומות,,,20513.0,,,,"{""dedupeKey"": ""1197-86-53:2026-05-25:1600000"", ""dealDate"": ""2026-05-25"", ""dealAmount"": ""1600000"", ""pricePerSqm"": ""20513"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""שישית"", ""area"": ""78"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""86"", ""tatHelka"": ""53"", ""parcelNum"": ""1197-86-53"", ""assetId"": ""4086269"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,239,small_area_45_80,,2026-05-25,אשקלון,אזור תעשיה צפוני,,,3.0,77.0,,,,,True,,11585.0,,,,"{""dedupeKey"": ""1197-82-55:2026-05-25:892021"", ""dealDate"": ""2026-05-25"", ""dealAmount"": ""892021"", ""pricePerSqm"": ""11585"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""רביעית"", ""area"": ""77"", ""isFirstHand"": ""True"", ""gush"": ""1197"", ""helka"": ""82"", ""tatHelka"": ""55"", ""parcelNum"": ""1197-82-55"", ""assetId"": ""11352530185"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,252,small_area_45_80,,2026-05-25,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 5,,3.0,80.0,,,,,True,,11584.0,,,,"{""dedupeKey"": ""1197-93-17:2026-05-25:926695"", ""dealDate"": ""2026-05-25"", ""dealAmount"": ""926695"", ""pricePerSqm"": ""11584"", ""address"": ""הרב יוסף שרביט 5"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""שביעית"", ""area"": ""80"", ""isFirstHand"": ""True"", ""gush"": ""1197"", ""helka"": ""93"", ""tatHelka"": ""17"", ""parcelNum"": ""1197-93-17"", ""assetId"": ""4086226"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,257,small_area_45_80,,2026-05-24,אשקלון,אזור תעשיה צפוני,,,3.0,78.0,,,,,True,,20513.0,,,,"{""dedupeKey"": ""1197-86-39:2026-05-24:1600000"", ""dealDate"": ""2026-05-24"", ""dealAmount"": ""1600000"", ""pricePerSqm"": ""20513"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""שישית"", ""area"": ""78"", ""isFirstHand"": ""True"", ""gush"": ""1197"", ""helka"": ""86"", ""tatHelka"": ""39"", ""parcelNum"": ""1197-86-39"", ""assetId"": ""4086278"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,258,small_area_45_80,,2026-05-24,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 5,,3.0,80.0,,,,,True,,11327.0,,,,"{""dedupeKey"": ""1197-93-7:2026-05-24:906170"", ""dealDate"": ""2026-05-24"", ""dealAmount"": ""906170"", ""pricePerSqm"": ""11327"", ""address"": ""הרב יוסף שרביט 5"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""חמישית"", ""area"": ""80"", ""isFirstHand"": ""True"", ""gush"": ""1197"", ""helka"": ""93"", ""tatHelka"": ""7"", ""parcelNum"": ""1197-93-7"", ""assetId"": ""4086008"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,264,small_area_45_80,,2026-05-24,אשקלון,אפרידר,הסנה 10,,3.0,66.0,,,9.0,דירה בבית קומות,,,19470.0,,,,"{""dedupeKey"": ""1942-158-14:2026-05-24:1285000"", ""dealDate"": ""2026-05-24"", ""dealAmount"": ""1285000"", ""pricePerSqm"": ""19470"", ""address"": ""הסנה 10"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אפרידר"", ""rooms"": ""3"", ""floor"": ""רביעית"", ""buildingFloors"": ""9"", ""area"": ""66"", ""yearBuilt"": ""2000"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1942"", ""helka"": ""158"", ""tatHelka"": ""14"", ""parcelNum"": ""1942-158-14"", ""assetId"": ""50051582"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,265,small_area_45_80,,2026-05-24,אשקלון,,,,3.0,76.0,,,,דירה בבית קומות,,,11461.0,,,,"{""dedupeKey"": ""1197-78-29:2026-05-24:871000"", ""dealDate"": ""2026-05-24"", ""dealAmount"": ""871000"", ""pricePerSqm"": ""11461"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""floor"": ""שניה"", ""area"": ""76"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""78"", ""tatHelka"": ""29"", ""parcelNum"": ""1197-78-29"", ""assetId"": ""11351597310"", ""scrapedAt"": ""2026-09-05T16:18:44.170Z""}"
