match_type,special_type,address_special,address_normal,parcel_key,date_special,date_normal,date_difference_days,rooms_special,rooms_normal,area_special,area_normal,area_difference_pct,floor_special,floor_normal,price_special,price_normal,price_delta,price_delta_pct,ppm_special,ppm_normal,ppm_delta,ppm_delta_pct,source_special,source_normal,source_id_special,source_id_normal
same_parcel,garden,אבן עזרא 61,העונות 2,,2026-02-01,2025-08-06,179,3.0,3.0,74.0,67.0,0.1044776119402985,0.0,,,,,,20270.0,20224.0,46.0,0.002274525316455696,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,גדוד הפורצים 452,,2026-02-01,2025-08-05,180,3.0,3.0,74.0,59.0,0.2542372881355932,0.0,,,,,,20270.0,21186.0,-916.0,-0.04323609931086567,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,איילה 29,,2026-02-01,2025-08-04,181,3.0,3.0,74.0,79.0,0.06329113924050633,0.0,,,,,,20270.0,13228.0,7042.0,0.5323556093135773,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,"ביל""ו 5",,2026-02-01,2025-08-04,181,3.0,3.0,74.0,67.0,0.1044776119402985,0.0,,,,,,20270.0,13433.0,6837.0,0.5089704459167721,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,מרדכי אנילביץ 14,,2026-02-01,2025-08-01,184,3.0,3.0,74.0,65.0,0.13846153846153847,0.0,,,,,,20270.0,19231.0,1039.0,0.05402735167177994,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,העונות 2,,2026-02-01,2025-07-30,186,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,18000.0,2270.0,0.12611111111111112,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,בר כוכבא 21,,2026-02-01,2025-07-29,187,3.0,3.0,74.0,70.0,0.05714285714285714,0.0,,,,,,20270.0,15714.0,4556.0,0.28993254422807685,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,יוספטל 5,,2026-02-01,2025-07-29,187,3.0,3.0,74.0,60.0,0.23333333333333334,0.0,,,,,,20270.0,12833.0,7437.0,0.5795215460141822,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,מנחם בגין 31,,2026-02-01,2025-07-27,189,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,17179.0,3091.0,0.17992898306071367,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,מגידו 8,,2026-02-01,2025-07-27,189,3.0,3.0,74.0,74.0,0.0,0.0,,,,,,20270.0,18514.0,1756.0,0.09484714270281949,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,"רמב""ם 28",,2026-02-01,2025-07-24,192,3.0,3.0,74.0,70.0,0.05714285714285714,0.0,3.0,,,,,20270.0,19000.0,1270.0,0.0668421052631579,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,העונות 2,,2026-02-01,2025-07-24,192,3.0,3.0,74.0,70.0,0.05714285714285714,0.0,,,,,,20270.0,18857.0,1413.0,0.07493238585140796,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,איילה 31,,2026-02-01,2025-07-22,194,3.0,3.0,74.0,73.0,0.0136986301369863,0.0,,,,,,20270.0,15616.0,4654.0,0.29802766393442626,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,דוריף 58,,2026-02-01,2025-07-21,195,3.0,3.0,74.0,79.0,0.06329113924050633,0.0,,,,,,20270.0,22025.0,-1755.0,-0.07968217934165721,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,"רמב""ם 16",,2026-02-01,2025-07-21,195,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,2.0,,,,,20270.0,13654.0,6616.0,0.4845466529954592,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ההסתדרות 22,,2026-02-01,2025-07-21,195,3.0,3.0,74.0,69.0,0.07246376811594203,0.0,,,,,,20270.0,14855.0,5415.0,0.36452372938404576,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,דוריף 58,,2026-02-01,2025-07-20,196,3.0,3.0,74.0,79.0,0.06329113924050633,0.0,,,,,,20270.0,22025.0,-1755.0,-0.07968217934165721,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,מרדכי אנילביץ 14,,2026-02-01,2025-07-16,200,3.0,3.0,74.0,73.0,0.0136986301369863,0.0,,,,,,20270.0,11096.0,9174.0,0.8267844268204758,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,אפרים צור 33,,2026-02-01,2025-07-13,203,3.0,3.0,74.0,59.0,0.2542372881355932,0.0,,,,,,20270.0,15847.0,4423.0,0.2791064554805326,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2025-07-13,203,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,24967.0,-4697.0,-0.18812832939480115,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ברגסון 3,,2026-02-01,2025-07-13,203,3.0,3.0,74.0,73.0,0.0136986301369863,0.0,,,,,,20270.0,15068.0,5202.0,0.3452349349615078,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שני אליהו 12,,2026-02-01,2025-07-10,206,3.0,3.0,74.0,71.0,0.04225352112676056,0.0,,,,,,20270.0,15352.0,4918.0,0.32034914017717564,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,טבריה 2,,2026-02-01,2025-07-10,206,3.0,3.0,74.0,79.0,0.06329113924050633,0.0,,,,,,20270.0,17215.0,3055.0,0.17746151611966307,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הרב נורוק 4,,2026-02-01,2025-07-10,206,3.0,3.0,74.0,56.0,0.32142857142857145,0.0,,,,,,20270.0,18179.0,2091.0,0.11502282853842345,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,גבע 1,,2026-02-01,2025-07-09,207,3.0,3.0,74.0,71.0,0.04225352112676056,0.0,,,,,,20270.0,20000.0,270.0,0.0135,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,מרדכי אנילביץ 438,,2026-02-01,2025-07-09,207,3.0,3.0,74.0,71.0,0.04225352112676056,0.0,,,,,,20270.0,14789.0,5481.0,0.37061329366420986,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שפירא 7,,2026-02-01,2025-07-09,207,3.0,3.0,74.0,61.0,0.21311475409836064,0.0,,,,,,20270.0,16066.0,4204.0,0.2616706087389518,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שבזי 41,,2026-02-01,2025-07-09,207,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,14103.0,6167.0,0.43728284762107356,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2025-07-09,207,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,14267.0,6003.0,0.42076119716829047,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,איילה 31,,2026-02-01,2025-07-08,208,3.0,3.0,74.0,70.0,0.05714285714285714,0.0,,,,,,20270.0,14857.0,5413.0,0.3643400417311705,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,סלעית 4,,2026-02-01,2025-07-08,208,3.0,3.0,74.0,60.0,0.23333333333333334,0.0,,,,,,20270.0,17917.0,2353.0,0.13132778925043256,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,יוספטל 3,,2026-02-01,2025-07-06,210,3.0,3.0,74.0,60.0,0.23333333333333334,0.0,,,,,,20270.0,11833.0,8437.0,0.7130060001690188,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,"ש""י עגנון 7",,2026-02-01,2025-07-06,210,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,14267.0,6003.0,0.42076119716829047,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,חזון עובדיה 51,,2026-02-01,2025-07-03,213,3.0,3.0,74.0,79.0,0.06329113924050633,0.0,,,,,,20270.0,17127.0,3143.0,0.18351141472528756,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,אריה 10,,2026-02-01,2025-07-03,213,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,14935.0,5335.0,0.35721459658520255,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,עמק יזרעאל 99,,2026-02-01,2025-07-02,214,3.0,3.0,74.0,79.0,0.06329113924050633,0.0,,,,,,20270.0,20127.0,143.0,0.007104883986684553,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,מגידו 4,,2026-02-01,2025-07-01,215,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,17600.0,2670.0,0.15170454545454545,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,"חיד""א 6",,2026-02-01,2025-07-01,215,3.0,3.0,74.0,64.0,0.15625,0.0,,,,,,20270.0,13281.0,6989.0,0.5262404939387094,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שפירא 14,,2026-02-01,2025-06-30,216,3.0,3.0,74.0,65.0,0.13846153846153847,0.0,,,,,,20270.0,15385.0,4885.0,0.31751706207344815,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שפינוזה 13,,2026-02-01,2025-06-29,217,3.0,3.0,74.0,62.0,0.1935483870967742,0.0,,,,,,20270.0,16774.0,3496.0,0.20841778943603195,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,אלי כהן 3,,2026-02-01,2025-06-29,217,3.0,3.0,74.0,74.0,0.0,0.0,,,,,,20270.0,17297.0,2973.0,0.17187951667919293,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הרב יוסף שרביט 7,,2026-02-01,2025-06-29,217,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,21667.0,-1397.0,-0.06447593113952094,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,יהדות ספרד 2,,2026-02-01,2025-06-29,217,3.0,3.0,74.0,62.0,0.1935483870967742,0.0,,,,,,20270.0,17419.0,2851.0,0.16367185257477468,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הרב יוסף שרביט 7,,2026-02-01,2025-06-28,218,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,21667.0,-1397.0,-0.06447593113952094,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_address,garden,אבן עזרא 61,אבן עזרא 61,,2026-02-01,2025-09-03,151,3.0,3.0,74.0,76.0,0.02631578947368421,0.0,0.0,,1500000.0,,,20270.0,19737.0,533.0,0.027005117292394996,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,,11273415660
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2026-07-21,204,3.0,3.0,75.0,80.0,0.0625,,9.0,,1680000.0,,,24133.0,21000.0,3133.0,0.14919047619047618,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11356430310
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2026-06-30,183,3.0,3.0,75.0,80.0,0.0625,,2.0,,1680000.0,,,24133.0,21000.0,3133.0,0.14919047619047618,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11356029900
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2026-05-06,128,3.0,3.0,75.0,80.0,0.0625,,9.0,,1750000.0,,,24133.0,21875.0,2258.0,0.10322285714285714,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11349838890
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2026-04-29,121,3.0,3.0,75.0,80.0,0.0625,,10.0,,1750000.0,,,24133.0,21875.0,2258.0,0.10322285714285714,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11349281340
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2025-06-08,204,3.0,3.0,75.0,80.0,0.0625,,7.0,,1720000.0,,,24133.0,21500.0,2633.0,0.12246511627906977,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11267742330
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2025-05-04,239,3.0,3.0,75.0,80.0,0.0625,,8.0,,1750000.0,,,24133.0,21875.0,2258.0,0.10322285714285714,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11263160970
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2025-04-24,249,3.0,3.0,75.0,80.0,0.0625,,12.0,,1826000.0,,,24133.0,22825.0,1308.0,0.057305585980284776,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11263118670
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2025-03-25,279,3.0,3.0,75.0,80.0,0.0625,,4.0,,1755000.0,,,24133.0,21937.5,2195.5,0.10007977207977208,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11260093590
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2025-01-23,340,3.0,3.0,75.0,80.0,0.0625,,9.0,,1750000.0,,,24133.0,21875.0,2258.0,0.10322285714285714,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11263142430
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2025-01-09,354,3.0,3.0,75.0,80.0,0.0625,,2.0,,1700000.0,,,24133.0,21250.0,2883.0,0.13567058823529413,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11252756430
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2024-12-19,375,3.0,3.0,75.0,80.0,0.0625,,7.0,,1760000.0,,,24133.0,22000.0,2133.0,0.09695454545454546,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11252073240
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2024-11-24,400,3.0,3.0,75.0,80.0,0.0625,,4.0,,1745000.0,,,24133.0,21812.5,2320.5,0.10638395415472779,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11186402940
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2024-11-16,408,3.0,3.0,75.0,80.0,0.0625,,8.0,,1740000.0,,,24133.0,21750.0,2383.0,0.1095632183908046,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11189999610
same_parcel,garden,הרב יוסף שרביט 7,נחלה 7,,2025-12-29,2024-09-12,473,3.0,3.0,75.0,80.0,0.0625,,11.0,,1740000.0,,,24133.0,21750.0,2383.0,0.1095632183908046,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,11183068260
same_parcel,garden,הרב יוסף שרביט 7,נחלה 16,,2025-12-29,2022-01-09,1450,3.0,3.0,75.0,77.0,0.025974025974025976,,3.0,,843000.0,,,24133.0,10948.051948051949,13184.948051948051,1.2043190984578884,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,10980897300
same_parcel,garden,הרב יוסף שרביט 7,נחלה 16,,2025-12-29,2021-11-14,1506,3.0,3.0,75.0,77.0,0.025974025974025976,,3.0,,843000.0,,,24133.0,10948.051948051949,13184.948051948051,1.2043190984578884,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,10918265940
same_parcel,garden,הרב יוסף שרביט 7,נחלה 16,,2025-12-29,2021-09-14,1567,3.0,3.0,75.0,77.0,0.025974025974025976,,8.0,,846000.0,,,24133.0,10987.012987012988,13145.987012987012,1.1965023640661938,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,10913306940
same_parcel,garden,הרב יוסף שרביט 7,נחלה 16,,2025-12-29,2021-09-12,1569,3.0,3.0,75.0,77.0,0.025974025974025976,,9.0,,838000.0,,,24133.0,10883.116883116883,13249.883116883117,1.2174713603818614,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,,10913197050
same_parcel,garden,הרב יוסף שרביט 7,ניר עוז 14,,2025-12-29,2026-08-11,225,3.0,3.0,75.0,77.0,0.025974025974025976,,,,,,,24133.0,11700.0,12433.0,1.0626495726495726,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,הרב יוסף שרביט 7,,,2025-12-29,2026-08-09,223,3.0,3.0,75.0,80.0,0.0625,,,,,,,24133.0,17750.0,6383.0,0.3596056338028169,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,הרב יוסף שרביט 7,גדוד הפורצים 6,,2025-12-29,2026-08-06,220,3.0,3.0,75.0,58.0,0.29310344827586204,,,,,,,24133.0,15517.0,8616.0,0.5552619707417671,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,הרב יוסף שרביט 7,"אצ""ל 39",,2025-12-29,2026-08-03,217,3.0,3.0,75.0,76.0,0.013157894736842105,,,,,,,24133.0,18421.0,5712.0,0.3100808859453884,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,הרב יוסף שרביט 7,יוספטל 13,,2025-12-29,2026-07-30,213,3.0,3.0,75.0,67.0,0.11940298507462686,,,,,,,24133.0,14179.0,9954.0,0.7020241201777276,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,הרב יוסף שרביט 7,שפיה 17,,2025-12-29,2026-07-30,213,3.0,3.0,75.0,75.0,0.0,,,,,,,24133.0,20400.0,3733.0,0.18299019607843137,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,הרב יוסף שרביט 7,יהודה הלוי 32,,2025-12-29,2026-07-30,213,3.0,3.0,75.0,68.0,0.10294117647058823,,,,,,,24133.0,17132.0,7001.0,0.40865047863646975,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
