source_class,file,record_index,lane_raw,source_raw,source_id,targets,special_types,date,city,neighborhood,address,street,rooms,area_sqm,outdoor_area_sqm,floor,total_floors,property_type,deal_type,price,price_per_sqm,parking,storage,gush,helka,tat_helka,parcel_key,latitude,longitude,description,raw_preview
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,597,,,,small_area_45_80,,2025-11-18,אשקלון,נווה אלונים,שפירא 13,,3.0,61.0,,,,דירה בבית קומות,,,13607.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""871"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-18"", ""city"": ""אשקלון"", ""neighborhood"": ""נווה אלונים"", ""address"": ""שפירא 13"", ""rooms"": ""3.0"", ""area_sqm"": ""61.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""13607.0"", ""raw_preview"": ""{\""dedupeKey\"": \""3019-12-8:2025-11-18:830000\"", \""dealDate\"": \""2025-11-18\"", \""dealAmount\"": \""830000\"", \""pricePerSqm\"": \""13607\"", \""address\"": \""שפירא 13\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""נווה אלונים\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""area\"": \""61\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""3019\"", \""helka\"": \""12\"", \""tatHelka\"": \""8\"", \""parcelNum\"": \""3019-12-8\"", \""assetId\"": \""11279961720\"", \""scrapedAt\"": \""2026-...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,598,,,,small_area_45_80,,2025-11-17,אשקלון,מתחם מ-7,דרך הים 31,,3.0,79.0,,,,דירה בבית קומות,,,10013.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""872"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-17"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""דרך הים 31"", ""rooms"": ""3.0"", ""area_sqm"": ""79.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""10013.0"", ""raw_preview"": ""{\""dedupeKey\"": \""370-40-208:2025-11-17:791000\"", \""dealDate\"": \""2025-11-17\"", \""dealAmount\"": \""791000\"", \""pricePerSqm\"": \""10013\"", \""address\"": \""דרך הים 31\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""שישית\"", \""area\"": \""79\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""370\"", \""helka\"": \""40\"", \""tatHelka\"": \""208\"", \""parcelNum\"": \""370-40-208\"", \""assetId\"": \""11277977580\"", \""scrapedAt\"": \""2026...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,599,,,,small_area_45_80,,2025-11-17,אשקלון,נווה אילן,אלי כהן 44,,3.0,69.0,,,,דירה בבית קומות,,,15217.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""873"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-17"", ""city"": ""אשקלון"", ""neighborhood"": ""נווה אילן"", ""address"": ""אלי כהן 44"", ""rooms"": ""3.0"", ""area_sqm"": ""69.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15217.0"", ""raw_preview"": ""{\""dedupeKey\"": \""2508-27-140:2025-11-17:1050000\"", \""dealDate\"": \""2025-11-17\"", \""dealAmount\"": \""1050000\"", \""pricePerSqm\"": \""15217\"", \""address\"": \""אלי כהן 44\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""נווה אילן\"", \""rooms\"": \""3\"", \""floor\"": \""חמישית\"", \""area\"": \""69\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""2508\"", \""helka\"": \""27\"", \""tatHelka\"": \""140\"", \""parcelNum\"": \""2508-27-140\"", \""assetId\"": \""11279310300\"", \""scrapedAt\""...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,600,,,,small_area_45_80,,2025-11-16,אשקלון,אפרידר,הצבר 15,,3.0,53.0,,,,דירה בבית קומות,,,9623.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""874"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-16"", ""city"": ""אשקלון"", ""neighborhood"": ""אפרידר"", ""address"": ""הצבר 15"", ""rooms"": ""3.0"", ""area_sqm"": ""53.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""9623.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1961-67-1:2025-11-16:510000\"", \""dealDate\"": \""2025-11-16\"", \""dealAmount\"": \""510000\"", \""pricePerSqm\"": \""9623\"", \""address\"": \""הצבר 15\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אפרידר\"", \""rooms\"": \""3\"", \""floor\"": \""ראשונה\"", \""area\"": \""53\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1961\"", \""helka\"": \""67\"", \""tatHelka\"": \""1\"", \""parcelNum\"": \""1961-67-1\"", \""assetId\"": \""11278339200\"", \""scrapedAt\"": \""2026-09-05T1...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,601,,,,small_area_45_80,,2025-11-16,אשקלון,מתחם מ-7,דרך הים 31,,3.0,79.0,,,,,,,10017.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""876"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-16"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""דרך הים 31"", ""rooms"": ""3.0"", ""area_sqm"": ""79.0"", ""price_per_sqm"": ""10017.0"", ""raw_preview"": ""{\""dedupeKey\"": \""370-40-177:2025-11-16:791380\"", \""dealDate\"": \""2025-11-16\"", \""dealAmount\"": \""791380\"", \""pricePerSqm\"": \""10017\"", \""address\"": \""דרך הים 31\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""שישית\"", \""area\"": \""79\"", \""gush\"": \""370\"", \""helka\"": \""40\"", \""tatHelka\"": \""177\"", \""parcelNum\"": \""370-40-177\"", \""assetId\"": \""11352611060\"", \""scrapedAt\"": \""2026-09-05T16:18:44.175Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,602,,,,small_area_45_80,,2025-11-16,אשקלון,מתחם מ-7,דרך הים 31,,3.0,79.0,,,,דירה בבית קומות,,,23544.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""878"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-16"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""דרך הים 31"", ""rooms"": ""3.0"", ""area_sqm"": ""79.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""23544.0"", ""raw_preview"": ""{\""dedupeKey\"": \""370-40-209:2025-11-16:1860000\"", \""dealDate\"": \""2025-11-16\"", \""dealAmount\"": \""1860000\"", \""pricePerSqm\"": \""23544\"", \""address\"": \""דרך הים 31\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""אחת עשרה\"", \""area\"": \""79\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""370\"", \""helka\"": \""40\"", \""tatHelka\"": \""209\"", \""parcelNum\"": \""370-40-209\"", \""assetId\"": \""11278206990\"", \""scrapedAt\"": ...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,603,,,,small_area_45_80,,2025-11-15,אשקלון,מתחם מ-7,דרך הים 31,,3.0,79.0,,,,,,,23544.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""879"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-15"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""דרך הים 31"", ""rooms"": ""3.0"", ""area_sqm"": ""79.0"", ""price_per_sqm"": ""23544.0"", ""raw_preview"": ""{\""dedupeKey\"": \""370-40-176:2025-11-15:1860000\"", \""dealDate\"": \""2025-11-15\"", \""dealAmount\"": \""1860000\"", \""pricePerSqm\"": \""23544\"", \""address\"": \""דרך הים 31\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""אחת עשרה\"", \""area\"": \""79\"", \""gush\"": \""370\"", \""helka\"": \""40\"", \""tatHelka\"": \""176\"", \""parcelNum\"": \""370-40-176\"", \""assetId\"": \""11352611059\"", \""scrapedAt\"": \""2026-09-05T16:18:44.175Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,604,,,,small_area_45_80,,2025-11-13,אשקלון,נאות אשקלון,אריה 12,,3.0,74.0,,,,דירה בבית קומות,False,,14865.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""882"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-13"", ""city"": ""אשקלון"", ""neighborhood"": ""נאות אשקלון"", ""address"": ""אריה 12"", ""rooms"": ""3.0"", ""area_sqm"": ""74.0"", ""property_type"": ""דירה בבית קומות"", ""deal_type"": ""False"", ""price_per_sqm"": ""14865.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1296-16-26:2025-11-13:1100000\"", \""dealDate\"": \""2025-11-13\"", \""dealAmount\"": \""1100000\"", \""pricePerSqm\"": \""14865\"", \""address\"": \""אריה 12\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""נאות אשקלון\"", \""rooms\"": \""3\"", \""floor\"": \""שביעית\"", \""area\"": \""74\"", \""propertyType\"": \""דירה בבית קומות\"", \""isFirstHand\"": \""False\"", \""gush\"": \""1296\"", \""helka\"": \""16\"", \""tatHelka\"": \""26\"", \""parcelNum\"": \""1296-16-26\"", \""assetId\"": \""11278...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,605,,,,small_area_45_80,,2025-11-13,אשקלון,שקמים,אפרים צור 22,,3.0,52.0,,,,דירה בבית קומות,,,15385.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""883"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-13"", ""city"": ""אשקלון"", ""neighborhood"": ""שקמים"", ""address"": ""אפרים צור 22"", ""rooms"": ""3.0"", ""area_sqm"": ""52.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15385.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1965-38-2:2025-11-13:800000\"", \""dealDate\"": \""2025-11-13\"", \""dealAmount\"": \""800000\"", \""pricePerSqm\"": \""15385\"", \""address\"": \""אפרים צור 22\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""שקמים\"", \""rooms\"": \""3\"", \""floor\"": \""ראשונה\"", \""area\"": \""52\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1965\"", \""helka\"": \""38\"", \""tatHelka\"": \""2\"", \""parcelNum\"": \""1965-38-2\"", \""assetId\"": \""11280952890\"", \""scrapedAt\"": \""2026-09...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,606,,,,small_area_45_80,,2025-11-12,אשקלון,,שפיה 15,,3.0,75.0,,,,דירה בבית קומות,,,20000.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""884"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-12"", ""city"": ""אשקלון"", ""address"": ""שפיה 15"", ""rooms"": ""3.0"", ""area_sqm"": ""75.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""20000.0"", ""raw_preview"": ""{\""dedupeKey\"": \""369-66-8:2025-11-12:1500000\"", \""dealDate\"": \""2025-11-12\"", \""dealAmount\"": \""1500000\"", \""pricePerSqm\"": \""20000\"", \""address\"": \""שפיה 15\"", \""cityName\"": \""אשקלון\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""area\"": \""75\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""369\"", \""helka\"": \""66\"", \""tatHelka\"": \""8\"", \""parcelNum\"": \""369-66-8\"", \""assetId\"": \""11277270720\"", \""scrapedAt\"": \""2026-09-05T16:18:44.175Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,608,,,,small_area_45_80,,2025-11-11,אשקלון,,שפיה 15,,3.0,76.0,,,,,,,19737.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""887"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-11"", ""city"": ""אשקלון"", ""address"": ""שפיה 15"", ""rooms"": ""3.0"", ""area_sqm"": ""76.0"", ""price_per_sqm"": ""19737.0"", ""raw_preview"": ""{\""dedupeKey\"": \""369-66-3:2025-11-11:1500000\"", \""dealDate\"": \""2025-11-11\"", \""dealAmount\"": \""1500000\"", \""pricePerSqm\"": \""19737\"", \""address\"": \""שפיה 15\"", \""cityName\"": \""אשקלון\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""area\"": \""76\"", \""gush\"": \""369\"", \""helka\"": \""66\"", \""tatHelka\"": \""3\"", \""parcelNum\"": \""369-66-3\"", \""assetId\"": \""11352609302\"", \""scrapedAt\"": \""2026-09-05T16:18:44.175Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,609,,,,small_area_45_80,,2025-11-11,אשקלון,נווה אלונים,שפירא 3,,3.0,61.0,,,,דירה בבית קומות,,,15574.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""888"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-11"", ""city"": ""אשקלון"", ""neighborhood"": ""נווה אלונים"", ""address"": ""שפירא 3"", ""rooms"": ""3.0"", ""area_sqm"": ""61.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15574.0"", ""raw_preview"": ""{\""dedupeKey\"": \""3019-54-12:2025-11-11:950000\"", \""dealDate\"": \""2025-11-11\"", \""dealAmount\"": \""950000\"", \""pricePerSqm\"": \""15574\"", \""address\"": \""שפירא 3\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""נווה אלונים\"", \""rooms\"": \""3\"", \""floor\"": \""שלישית\"", \""area\"": \""61\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""3019\"", \""helka\"": \""54\"", \""tatHelka\"": \""12\"", \""parcelNum\"": \""3019-54-12\"", \""assetId\"": \""11278423080\"", \""scrapedAt\"": \""202...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,610,,,,small_area_45_80,,2025-11-11,אשקלון,נווה הדרים,העונות 2,,3.0,67.0,,,,דירה בבית קומות,,,19552.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""889"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-11"", ""city"": ""אשקלון"", ""neighborhood"": ""נווה הדרים"", ""address"": ""העונות 2"", ""rooms"": ""3.0"", ""area_sqm"": ""67.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""19552.0"", ""raw_preview"": ""{\""dedupeKey\"": \""2856-42-10:2025-11-11:1310000\"", \""dealDate\"": \""2025-11-11\"", \""dealAmount\"": \""1310000\"", \""pricePerSqm\"": \""19552\"", \""address\"": \""העונות 2\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""נווה הדרים\"", \""rooms\"": \""3\"", \""floor\"": \""ראשונה\"", \""area\"": \""67\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""2856\"", \""helka\"": \""42\"", \""tatHelka\"": \""10\"", \""parcelNum\"": \""2856-42-10\"", \""assetId\"": \""11279156760\"", \""scrapedAt\"": \""2...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,611,,,,small_area_45_80,,2025-11-10,אשקלון,גן הורדים,הצופים 3,,3.0,68.0,,,,דירה בבית קומות,False,,18529.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""890"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-10"", ""city"": ""אשקלון"", ""neighborhood"": ""גן הורדים"", ""address"": ""הצופים 3"", ""rooms"": ""3.0"", ""area_sqm"": ""68.0"", ""property_type"": ""דירה בבית קומות"", ""deal_type"": ""False"", ""price_per_sqm"": ""18529.0"", ""raw_preview"": ""{\""dedupeKey\"": \""2390-13-16:2025-11-10:1260000\"", \""dealDate\"": \""2025-11-10\"", \""dealAmount\"": \""1260000\"", \""pricePerSqm\"": \""18529\"", \""address\"": \""הצופים 3\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""גן הורדים\"", \""rooms\"": \""3\"", \""floor\"": \""חמישית\"", \""area\"": \""68\"", \""propertyType\"": \""דירה בבית קומות\"", \""isFirstHand\"": \""False\"", \""gush\"": \""2390\"", \""helka\"": \""13\"", \""tatHelka\"": \""16\"", \""parcelNum\"": \""2390-13-16\"", \""assetId\"": \""112784...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,612,,,,small_area_45_80,,2025-11-09,אשקלון,מתחם מ-7,דרך ארץ 23,,3.0,80.0,,,,דירה בבית קומות,,,18750.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""891"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-09"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""דרך ארץ 23"", ""rooms"": ""3.0"", ""area_sqm"": ""80.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""18750.0"", ""raw_preview"": ""{\""dedupeKey\"": \""371-56-124:2025-11-09:1500000\"", \""dealDate\"": \""2025-11-09\"", \""dealAmount\"": \""1500000\"", \""pricePerSqm\"": \""18750\"", \""address\"": \""דרך ארץ 23\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""ראשונה\"", \""area\"": \""80\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""371\"", \""helka\"": \""56\"", \""tatHelka\"": \""124\"", \""parcelNum\"": \""371-56-124\"", \""assetId\"": \""11277647910\"", \""scrapedAt\"": \""2...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,613,,,,small_area_45_80,,2025-11-09,אשקלון,מתחם מ-7,דרך הים 31,,3.0,79.0,,,,דירה בבית קומות,,,10000.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""892"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-09"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""דרך הים 31"", ""rooms"": ""3.0"", ""area_sqm"": ""79.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""10000.0"", ""raw_preview"": ""{\""dedupeKey\"": \""370-40-211:2025-11-09:790000\"", \""dealDate\"": \""2025-11-09\"", \""dealAmount\"": \""790000\"", \""pricePerSqm\"": \""10000\"", \""address\"": \""דרך הים 31\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""חמישית\"", \""area\"": \""79\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""370\"", \""helka\"": \""40\"", \""tatHelka\"": \""211\"", \""parcelNum\"": \""370-40-211\"", \""assetId\"": \""11277387270\"", \""scrapedAt\"": \""202...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,614,,,,small_area_45_80,,2025-11-08,אשקלון,מתחם מ-7,דרך הים 31,,3.0,79.0,,,,,,,10002.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""893"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-08"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""דרך הים 31"", ""rooms"": ""3.0"", ""area_sqm"": ""79.0"", ""price_per_sqm"": ""10002.0"", ""raw_preview"": ""{\""dedupeKey\"": \""370-40-174:2025-11-08:790190\"", \""dealDate\"": \""2025-11-08\"", \""dealAmount\"": \""790190\"", \""pricePerSqm\"": \""10002\"", \""address\"": \""דרך הים 31\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""חמישית\"", \""area\"": \""79\"", \""gush\"": \""370\"", \""helka\"": \""40\"", \""tatHelka\"": \""174\"", \""parcelNum\"": \""370-40-174\"", \""assetId\"": \""11352611057\"", \""scrapedAt\"": \""2026-09-05T16:18:44.175Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,615,,,,small_area_45_80,,2025-11-05,אשקלון,מרינה,,,3.0,61.0,,,,דירה בבית קומות,,,13246.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""895"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-05"", ""city"": ""אשקלון"", ""neighborhood"": ""מרינה"", ""rooms"": ""3.0"", ""area_sqm"": ""61.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""13246.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1940-111-9:2025-11-05:808000\"", \""dealDate\"": \""2025-11-05\"", \""dealAmount\"": \""808000\"", \""pricePerSqm\"": \""13246\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מרינה\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""area\"": \""61\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1940\"", \""helka\"": \""111\"", \""tatHelka\"": \""9\"", \""parcelNum\"": \""1940-111-9\"", \""assetId\"": \""11279329740\"", \""scrapedAt\"": \""2026-09-05T16:18:44.175Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,616,,,,small_area_45_80,,2025-11-05,אשקלון,כוכב הצפון,,,3.0,68.0,,,,דירה בבית קומות,False,,16912.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""896"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-05"", ""city"": ""אשקלון"", ""neighborhood"": ""כוכב הצפון"", ""rooms"": ""3.0"", ""area_sqm"": ""68.0"", ""property_type"": ""דירה בבית קומות"", ""deal_type"": ""False"", ""price_per_sqm"": ""16912.0"", ""raw_preview"": ""{\""dedupeKey\"": \""2880-15-2:2025-11-05:1150000\"", \""dealDate\"": \""2025-11-05\"", \""dealAmount\"": \""1150000\"", \""pricePerSqm\"": \""16912\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""כוכב הצפון\"", \""rooms\"": \""3\"", \""floor\"": \""חמישית\"", \""area\"": \""68\"", \""propertyType\"": \""דירה בבית קומות\"", \""isFirstHand\"": \""False\"", \""gush\"": \""2880\"", \""helka\"": \""15\"", \""tatHelka\"": \""2\"", \""parcelNum\"": \""2880-15-2\"", \""assetId\"": \""11277189810\"", \""scrapedAt\"": \""202...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,617,,,,small_area_45_80,,2025-11-05,אשקלון,נווה אלונים,ניצנים 5,,3.0,66.0,,,,דירה בבית קומות,,,13939.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""897"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-05"", ""city"": ""אשקלון"", ""neighborhood"": ""נווה אלונים"", ""address"": ""ניצנים 5"", ""rooms"": ""3.0"", ""area_sqm"": ""66.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""13939.0"", ""raw_preview"": ""{\""dedupeKey\"": \""3019-7-13:2025-11-05:920000\"", \""dealDate\"": \""2025-11-05\"", \""dealAmount\"": \""920000\"", \""pricePerSqm\"": \""13939\"", \""address\"": \""ניצנים 5\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""נווה אלונים\"", \""rooms\"": \""3\"", \""floor\"": \""שלישית\"", \""area\"": \""66\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""3019\"", \""helka\"": \""7\"", \""tatHelka\"": \""13\"", \""parcelNum\"": \""3019-7-13\"", \""assetId\"": \""11277119250\"", \""scrapedAt\"": \""2026-...""}"
