source_class,file,record_index,lane_raw,source_raw,source_id,targets,special_types,date,city,neighborhood,address,street,rooms,area_sqm,outdoor_area_sqm,floor,total_floors,property_type,deal_type,price,price_per_sqm,parking,storage,gush,helka,tat_helka,parcel_key,latitude,longitude,description,raw_preview
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,11,,,,small_area_45_80,,2025-11-04,,מרכז העיר,הרצל 77,,3.0,63.0,,,,,,600000.0,9523.809523809523,,,6383,6383-295-3,,6383-6383-295-3,,,,"{""date"": ""2025-11-04"", ""rooms"": ""3.0"", ""area"": ""63.0"", ""amount"": ""600000.0"", ""ppsm"": ""9524.0"", ""address"": ""הרצל 77"", ""neighborhood"": ""מרכז העיר"", ""gush"": ""6383"", ""parcel"": ""6383-295-3"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,12,,,,small_area_45_80,,2025-07-02,,עין גנים,יהושע שטמפפר 58,,3.0,73.0,,,,,False,790000.0,10821.917808219177,,,6378,6378-5-4,,6378-6378-5-4,,,,"{""date"": ""2025-07-02"", ""rooms"": ""3.0"", ""area"": ""73.0"", ""amount"": ""790000.0"", ""ppsm"": ""10822.0"", ""address"": ""יהושע שטמפפר 58"", ""neighborhood"": ""עין גנים"", ""gush"": ""6378"", ""parcel"": ""6378-5-4"", ""first_hand"": ""False"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,13,,,,small_area_45_80,,2025-06-09,,מרכז העיר,,,3.0,70.0,,,,,,375000.0,5357.142857142857,,,6374,6374-138-9,,6374-6374-138-9,,,,"{""date"": ""2025-06-09"", ""rooms"": ""3.0"", ""area"": ""70.0"", ""amount"": ""375000.0"", ""ppsm"": ""5357.0"", ""neighborhood"": ""מרכז העיר"", ""gush"": ""6374"", ""parcel"": ""6374-138-9"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,14,,,,small_area_45_80,,2025-06-03,,יוספטל,קהילת פראג 6,,3.0,59.0,,,,,,530000.0,8983.050847457627,,,6326,6326-331-15,,6326-6326-331-15,,,,"{""date"": ""2025-06-03"", ""rooms"": ""3.0"", ""area"": ""59.0"", ""amount"": ""530000.0"", ""ppsm"": ""8983.0"", ""address"": ""קהילת פראג 6"", ""neighborhood"": ""יוספטל"", ""gush"": ""6326"", ""parcel"": ""6326-331-15"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,15,,,,small_area_45_80,,2025-01-20,,מרכז העיר,זאב ברנדה 21,,3.0,79.0,,,,,,700000.0,8860.759493670887,,,6387,6387-68-15,,6387-6387-68-15,,,,"{""date"": ""2025-01-20"", ""rooms"": ""3.0"", ""area"": ""79.0"", ""amount"": ""700000.0"", ""ppsm"": ""8861.0"", ""address"": ""זאב ברנדה 21"", ""neighborhood"": ""מרכז העיר"", ""gush"": ""6387"", ""parcel"": ""6387-68-15"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,16,,,,small_area_45_80,,2025-01-08,,מרכז העיר,יהושע שטמפפר 43,,3.0,74.0,,,,,False,540000.0,7297.2972972972975,,,6377,6377-239-2,,6377-6377-239-2,,,,"{""date"": ""2025-01-08"", ""rooms"": ""3.0"", ""area"": ""74.0"", ""amount"": ""540000.0"", ""ppsm"": ""7297.0"", ""address"": ""יהושע שטמפפר 43"", ""neighborhood"": ""מרכז העיר"", ""gush"": ""6377"", ""parcel"": ""6377-239-2"", ""first_hand"": ""False"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,17,,,,small_area_45_80,,2024-10-09,,קריית מטלון,גוש חלב 21,,3.0,67.0,,,,,,525000.0,7835.820895522388,,,6191,6191-9-30,,6191-6191-9-30,,,,"{""date"": ""2024-10-09"", ""rooms"": ""3.0"", ""area"": ""67.0"", ""amount"": ""525000.0"", ""ppsm"": ""7836.0"", ""address"": ""גוש חלב 21"", ""neighborhood"": ""קריית מטלון"", ""gush"": ""6191"", ""parcel"": ""6191-9-30"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_scope_audit_v2.json,13,,,,small_area_45_80,,2026-03-22,,מרכז העיר,אבינועם ילין 5,,3.0,72.0,,,,,,1960000.0,27222.222222222223,,,6396,6396-108-12,,6396-6396-108-12,,,,"{""date"": ""2026-03-22"", ""rooms"": ""3.0"", ""area"": ""72.0"", ""amount"": ""1960000.0"", ""ppsm"": ""27222.0"", ""neighborhood"": ""מרכז העיר"", ""address"": ""אבינועם ילין 5"", ""gush"": ""6396"", ""parcel"": ""6396-108-12""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_scope_audit_v2.json,14,,,,small_area_45_80,,2026-03-23,,מרכז העיר,אבינועם ילין 5,,3.0,72.0,,,,,,1960000.0,27222.222222222223,,,6396,6396-108-17,,6396-6396-108-17,,,,"{""date"": ""2026-03-23"", ""rooms"": ""3.0"", ""area"": ""72.0"", ""amount"": ""1960000.0"", ""ppsm"": ""27222.0"", ""neighborhood"": ""מרכז העיר"", ""address"": ""אבינועם ילין 5"", ""gush"": ""6396"", ""parcel"": ""6396-108-17""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_scope_audit_v2.json,16,,,,small_area_45_80,,2026-03-18,,מרכז העיר,אבינועם ילין 6,,3.0,69.0,,,,,,2170000.0,31449.27536231884,,,6396,6396-112-8,,6396-6396-112-8,,,,"{""date"": ""2026-03-18"", ""rooms"": ""3.0"", ""area"": ""69.0"", ""amount"": ""2170000.0"", ""ppsm"": ""31449.0"", ""neighborhood"": ""מרכז העיר"", ""address"": ""אבינועם ילין 6"", ""gush"": ""6396"", ""parcel"": ""6396-112-8""}"
